,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
0,0.1652024386662982,-0.4785203310154743,-2.2571067781673357,-0.5539811020096214,1.7652566878177696,1.2990210725268747,-0.04689431835361908,0.6666806840171217,0.6806899411534452,-1.671282479768269,-0.15374627701379598,-0.19584673916417025,-0.22006689977924615,2.5660260543902718,-1.5706571809696186,2
1,-0.22433419431249135,-0.7671421182406412,-0.2403466796457183,-0.051352225648643605,0.30512502950573556,-1.7219822352275531,-2.465772610255215,-1.1018519915160476,0.8974593427661771,-1.2063204214844987,0.7299313430365543,0.4032813649159728,-0.005451318238733323,-1.3957998362706543,-1.6344278103330478,0
2,0.08921845150929206,0.3997563840396145,0.9474359321596441,0.3190359885392186,0.688323954108341,1.4961358904544029,0.19178821271530908,0.0074348511745706315,0.16300242639640128,-1.3751274955347015,0.1873619737983694,-0.016887079804232364,0.7669205625976176,-1.1509645814818614,0.3792905867922186,4
3,-0.19587191911432597,0.5078176962840756,-1.7994447582142445,-1.1695148282182954,-0.9236033944559188,0.1838315108404156,-0.42481620434425704,0.5927422679425215,-0.07520630450215879,-0.8453596391960239,-0.9279430107327292,-0.32888496237998244,-0.7010131126940915,-0.6309729756707136,0.40572822661709557,1
4,-0.2436699511022165,0.0793808139020274,-0.7806905597716146,-2.0724132182392343,-1.3808416366483658,-0.14033831602655356,0.4973975330854406,-1.527575200557342,-0.03494975277541359,-1.5390904390054834,-0.5818329067712972,0.44149086532087906,-0.14083850005097628,0.1205352376338644,0.10557985021833055,2
5,0.4351286588564328,-0.5432229403896917,2.0536171995535613,-0.7139190982988622,0.9555659466932354,-1.0376978131757426,0.21818725648812243,0.5140673954252201,-0.29691667187504434,0.17092722277382463,0.5341708935385843,1.4159286825776034,0.994765336797679,2.9479356952051625,0.5967434133400437,0
6,0.46637484787143035,0.20970381397310656,-0.3276376224900591,0.7354135659635879,1.6604810267325523,-0.993900405214533,-1.0618286363823888,1.3524255788338542,1.0619258689310211,0.5316173244411463,0.37828268196705855,-1.2320266950252445,-0.815837073946465,0.38904840846431105,0.4513804485437297,3
7,-0.44503627984095295,-0.7951302912797222,-0.27111108407930246,-0.07213321661091908,-0.9719615514913494,-0.4179035933335901,0.14462045587113534,0.09117215703192832,1.3056085643342035,1.021916921315424,0.631290723440092,-0.06536209065997788,-1.297695351355597,-0.053626504021001664,-1.7648865570703953,2
8,-0.4037515626274174,-0.3061075672287832,0.035206714273146776,-0.2937637385213823,-1.4885674774105961,1.5889771684543963,1.280194906586514,-0.037964355728535265,0.3359540832374166,-0.6626316048182962,-0.3354160711536378,-0.09441622463975485,-0.188578890142858,0.5102131389581144,0.6304112364881773,2
9,-0.13626330105215426,-0.472383803588146,-1.2605235835208008,0.012328693336210407,0.5043989633174275,-1.6521288026966545,0.6128528910915914,-0.8458875983901872,1.2561623248717035,-1.432846068847512,-1.1515826950345607,-1.8413815520504278,-0.26222324439481975,0.29181990605686553,1.0225413010399518,2
10,-0.4151745374521076,-0.9042433329453049,0.17030499486617884,-0.9409796101635229,0.7029654860279887,-1.895769324690327,0.36534942211844973,-1.6510325985884446,-1.2140699324591895,-0.6468686652282692,-0.5004535989173285,-0.3364691004750737,-0.7390699382514555,0.20071761564392038,0.7479165892053843,0
11,0.014634275117787914,-0.909065965719375,1.5032000057018677,-0.24902693385928865,-1.0147713794419817,-0.27490620950411876,-0.0735513517515082,-0.08843996833498266,-0.21155476366236073,2.357752258623614,-0.2092490524191025,-0.9311306319261518,0.48980432399428286,0.17181892893541864,-1.8773101609631304,3
12,0.07145210149102087,-0.22641160551327366,0.09278276268813153,1.0818787995104604,1.6476443148542428,-0.7810994276790068,2.178856226308537,-0.43488964274784425,1.0318842298487054,0.405016725325743,0.7756255590403948,-0.4664257238230883,-1.5088725739248958,-2.775310611095116,0.17361748074694844,2
13,-0.015911048953540202,-0.5857596194871262,-0.9990173552233995,-0.04144363068326991,-0.3125685555031412,-0.4670009232454233,-1.1076266421336487,-0.22998070900276096,0.45766956742624315,1.3504714173129035,1.3564697376602581,-0.24004681418373203,0.13536769346943528,-0.2552711899215914,0.9044381071662024,2
14,-0.9208022595453529,-0.004546070888571313,-0.09946868212160954,0.15125815870379333,-0.3789126458362541,0.4625991690190999,-0.46225070637274823,0.8245483071332472,-1.0931242691649103,-1.1878514594896554,0.623030625699373,-1.2673277006603731,0.4421704413347174,-0.2240447260206378,0.48879812067860007,2
15,0.053331831190245885,0.19897220178099762,-0.6888204104352948,-1.2764705747052891,-1.0238000821870834,-0.2090314012076312,-1.4488427325909634,-0.06477760805155126,-0.2756855646920168,-0.7880272036048761,0.24536709266291384,0.38896221996418845,-0.774945907838815,0.8157991527731963,0.3065972727534601,3
16,-0.03494508627154205,0.014807711341535162,-0.6470790493820522,1.8749005598547805,-0.3761781200846765,-1.0365047255292048,1.200122785482686,1.4361000074085397,0.2639607440718042,0.776025779310178,0.3162116630953839,-0.8576598755171156,0.5936376616436997,-0.4612327503549367,-0.04129305597759805,0
17,-0.1486924981924022,-0.1975819202885441,-1.4634955596847354,-0.14907683538802796,0.13869769286681938,-0.07841549358963275,1.8603358715353515,1.8382931185460334,-0.9599135485332626,0.4552172494953179,-0.20485978394849158,1.7593050756637703,0.271881835000537,-1.1192578411873395,0.7297345091195157,4
18,0.21032907943213694,-0.536267865283806,-1.8040662184986063,-0.13763507427753618,-0.21330935524729167,0.7706220096504492,0.35536116604200874,-0.19428407779180154,0.013477139865563502,-0.026225914097385623,0.8777333804331064,1.3488967616719223,0.9057057168202797,0.14022066224943783,2.151279648403046,0
19,0.00816660964856035,0.5631133996747145,0.28979257029989797,0.5520899926841573,1.0408777343102855,-0.05881314515919032,-0.8540392012300759,0.9226065049866626,0.008381066060586553,0.29722656511022616,-0.6230316175432346,-0.6726645245758738,-1.4459967850386257,1.417867512733487,1.6207178861324738,1
20,-0.09532586306674909,0.41514330859084525,-0.7028561352725394,0.49412238118797114,1.198970928764649,0.4553714583921244,1.2710491467611156,-0.38123567401132563,0.4667962843221644,0.03729603925409707,-0.5280303139362066,-0.26887866832911583,-1.1527198343873288,-2.1561809724894068,0.3788024209506965,1
21,-0.9302019818291647,-0.5175542750644337,-0.5917355692883576,0.24836687905383925,1.2905674008111387,-0.43524428606259113,-0.7565735733064454,-0.4902132064822374,-0.0779149292938063,0.45422471065674563,0.3816555141439264,-0.530820698900914,-1.2321175453776245,0.8490529370567916,0.09663179543650924,0
